case_number,n_parcels,agg_appraised_value_median,agg_appraised_value_total,agg_total_market_value_median,agg_total_market_value_total,agg_land_market_value_median,agg_land_market_value_total,agg_improvement_market_value_median,agg_improvement_market_value_total,agg_year_built_median,agg_year_built_total,agg_land_acres_median,agg_land_acres_total,agg_source_priority,agg_improvement_sq_ft_median,agg_improvement_sq_ft_total
C14-05-0045,1,1883213.0,1883213.0,0.0,0.0,1920561.0,1920561.0,1934603.0,1934603.0,1971.0,,167396.72,167396.72,subject,,
C14-05-0047,1,6704375.0,6704375.0,0.0,0.0,1633530.0,1633530.0,7000000.0,7000000.0,1977.0,,157750.0,157750.0,subject,,
C14-05-0048,1,929929.0,929929.0,0.0,0.0,1438624.0,1438624.0,1140642.0,1140642.0,1977.0,,132847.0,132847.0,subject,,
C14-05-0049,1,4679311.0,4679311.0,0.0,0.0,1387479.0,1387479.0,4000000.0,4000000.0,,,11776.0,11776.0,subject,,
C14-05-0050,1,862500.0,862500.0,0.0,0.0,1346339.0,1346339.0,1900512.0,1900512.0,1905.0,,8625.0,8625.0,subject,,
C14-05-0051,1,97500.0,97500.0,0.0,0.0,1883407.0,1883407.0,97500.0,97500.0,,,0.0,0.0,subject,,
C14-05-0052,1,106959.0,106959.0,0.0,0.0,1544680.0,1544680.0,517815.0,517815.0,1963.0,,0.0,0.0,subject,,
C14-05-0054,1,112613.0,112613.0,0.0,0.0,217198.0,217198.0,568544.0,568544.0,1975.0,,0.0,0.0,subject,,
C14-05-0055,1,102229.0,102229.0,0.0,0.0,1956895.0,1956895.0,504268.0,504268.0,1964.0,,0.0,0.0,subject,,
C14-05-0057,1,4216391.0,4216391.0,0.0,0.0,1388110.0,1388110.0,4621733.0,4621733.0,2010.0,,28109.27,28109.27,subject,,
C14-05-0058,1,466558.0,466558.0,0.0,0.0,1816937.0,1816937.0,1030724.0,1030724.0,1940.0,,0.0,0.0,subject,,
C14-05-0059,1,423630.0,423630.0,0.0,0.0,1969146.0,1969146.0,766654.0,766654.0,2000.0,,0.0,0.0,subject,,
C14-05-0060,1,3972161.0,3972161.0,0.0,0.0,157342.0,157342.0,6505922.0,6505922.0,1984.0,,155771.0,155771.0,subject,,
C14-05-0061,1,1599390.0,1599390.0,0.0,0.0,1942054.0,1942054.0,9466642.0,9466642.0,2005.0,,159939.0,159939.0,subject,,
C14-05-0062,1,850000.0,850000.0,0.0,0.0,2043403.0,2043403.0,1151402.0,1151402.0,,,64534.14,64534.14,subject,,
C14-05-0064,1,2522120.0,2522120.0,0.0,0.0,1673874.0,1673874.0,6400000.0,6400000.0,2010.0,,126106.0,126106.0,subject,,
C14-05-0066,1,2423957.0,2423957.0,0.0,0.0,1824670.0,1824670.0,4370000.0,4370000.0,2021.0,,189002.48,189002.48,subject,,
C14-05-0068,1,11611535.0,11611535.0,0.0,0.0,1913198.0,1913198.0,12217340.0,12217340.0,1984.0,,178639.0,178639.0,subject,,
C14-05-0071,1,1338795.0,1338795.0,0.0,0.0,427175.0,427175.0,1748197.0,1748197.0,2006.0,,29751.0,29751.0,subject,,
C14-05-0073,1,0.0,0.0,31561707.0,31561707.0,231156.0,231156.0,24155707.0,24155707.0,,,194146.0,194146.0,subject,,
C14-05-0074,1,208125.0,208125.0,0.0,0.0,1633581.0,1633581.0,214795.0,214795.0,1968.0,,27750.0,27750.0,subject,,
C14-05-0075,1,3123252.0,3123252.0,0.0,0.0,1923225.0,1923225.0,9775000.0,9775000.0,2005.0,,208216.8,208216.8,subject,,
C14-05-0076,1,3123252.0,3123252.0,0.0,0.0,1923225.0,1923225.0,9775000.0,9775000.0,2005.0,,208216.8,208216.8,subject,,
C14-05-0077,1,14718581.0,14718581.0,0.0,0.0,1831070.0,1831070.0,48100000.0,48100000.0,2008.0,,42258.0,42258.0,subject,,
C14-05-0078,1,0.0,0.0,0.0,0.0,1809820.0,1809820.0,221051.0,221051.0,1971.0,,5397.0,5397.0,subject,,
C14-05-0079,1,340813.0,340813.0,0.0,0.0,1325711.0,1325711.0,340813.0,340813.0,,,42601.68,42601.68,subject,,
C14-05-0080,1,1945710.0,1945710.0,0.0,0.0,1870195.0,1870195.0,2472000.0,2472000.0,1973.0,,21619.0,21619.0,subject,,
C14-05-0081,1,0.0,0.0,17213686.0,17213686.0,104697.0,104697.0,1612700.0,1612700.0,,,322540.02,322540.02,subject,,
C14-05-0082,1,1914220.0,1914220.0,0.0,0.0,1932928.0,1932928.0,6050000.0,6050000.0,2006.0,,95711.0,95711.0,subject,,
C14-05-0085,1,1192387.0,1192387.0,0.0,0.0,229406.0,229406.0,1192387.0,1192387.0,,,54195.0,54195.0,subject,,
C14-05-0086,1,3800168.0,3800168.0,0.0,0.0,1933639.0,1933639.0,47500000.0,47500000.0,1998.0,,475021.0,475021.0,subject,,
C14-05-0087,1,0.0,0.0,959096.0,959096.0,1558410.0,1558410.0,1324971.0,1324971.0,,,21518.64,21518.64,subject,,
C14-05-0088,1,560934.0,560934.0,0.0,0.0,1993644.0,1993644.0,1225729.0,1225729.0,1979.0,,31163.0,31163.0,subject,,
C14-05-0089,1,216256.0,216256.0,0.0,0.0,1605581.0,1605581.0,624969.0,624969.0,1952.0,,0.0,0.0,subject,,
C14-05-0090,1,0.0,0.0,35565375.0,35565375.0,100058.0,100058.0,33192800.0,33192800.0,,,352836.0,352836.0,subject,,
C14-05-0092,1,592852.0,592852.0,0.0,0.0,1722896.0,1722896.0,1313485.0,1313485.0,1959.0,,59285.16,59285.16,subject,,
C14-05-0095,1,499354.0,499354.0,0.0,0.0,536572.0,536572.0,499354.0,499354.0,,,83225.74,83225.74,subject,,
C14-05-0096,1,216929.0,216929.0,0.0,0.0,321179.0,321179.0,1850095.0,1850095.0,1971.0,,43385.76,43385.76,subject,,
C14-05-0097,1,0.0,0.0,5065268.0,5065268.0,1667635.0,1667635.0,5076130.0,5076130.0,,,87120.0,87120.0,subject,,
C14-05-0101,1,541277.0,541277.0,0.0,0.0,311092.0,311092.0,1107431.0,1107431.0,1984.0,,36085.1,36085.1,subject,,
C14-05-0102,1,1287165.0,1287165.0,0.0,0.0,1462832.0,1462832.0,3373930.0,3373930.0,2003.0,,85811.0,85811.0,subject,,
C14-05-0103,1,3969536.0,3969536.0,0.0,0.0,118769.0,118769.0,12400000.0,12400000.0,1986.0,,49619.2,49619.2,subject,,
C14-05-0104,1,0.0,0.0,1576197.0,1576197.0,1531918.0,1531918.0,1573712.0,1573712.0,,,73999.73,73999.73,subject,,
C14-05-0106.01,1,129360.0,129360.0,0.0,0.0,1977170.0,1977170.0,639676.0,639676.0,1951.0,,4312.0,4312.0,subject,,
C14-05-0106.02,1,444202.0,444202.0,0.0,0.0,2029906.0,2029906.0,444202.0,444202.0,,,22210.1,22210.1,subject,,
C14-05-0106.03,1,3241887.0,3241887.0,0.0,0.0,1981606.0,1981606.0,3241887.0,3241887.0,,,69356.23,69356.23,subject,,
C14-05-0107.01,1,4116420.0,4116420.0,0.0,0.0,1419278.0,1419278.0,3800000.0,3800000.0,1984.0,,117612.0,117612.0,subject,,
C14-05-0108,1,3595005.0,3595005.0,0.0,0.0,207206.0,207206.0,4239957.0,4239957.0,1983.0,,79889.0,79889.0,subject,,
C14-05-0111.01,1,13239104.0,13239104.0,0.0,0.0,1973842.0,1973842.0,22530000.0,22530000.0,2003.0,,1654887.96,1654887.96,subject,,
C14-05-0111.02,1,422464.0,422464.0,0.0,0.0,1502080.0,1502080.0,6300000.0,6300000.0,1984.0,,52808.0,52808.0,subject,,
C14-05-0111.03,1,0.0,0.0,14839085.0,14839085.0,104697.0,104697.0,14740477.0,14740477.0,,,443440.8,443440.8,subject,,
C14-05-0111.04,1,0.0,0.0,403797.0,403797.0,112837.0,112837.0,600000.0,600000.0,,,0.0,0.0,subject,,
C14-05-0111.05,1,252363.0,252363.0,0.0,0.0,1833073.0,1833073.0,501164.0,501164.0,1988.0,,0.0,0.0,subject,,
C14-05-0111.06,1,379887.0,379887.0,0.0,0.0,1896815.0,1896815.0,379887.0,379887.0,,,37988.68,37988.68,subject,,
C14-05-0112(RCA),1,44755792.0,44755792.0,0.0,0.0,1372057.0,1372057.0,136000000.0,136000000.0,2009.0,,456691.75,456691.75,subject,,
C14-05-0112(RCA2),1,44755792.0,44755792.0,0.0,0.0,1372057.0,1372057.0,136000000.0,136000000.0,2009.0,,456691.75,456691.75,subject,,
C14-05-0112.01,1,8383775.0,8383775.0,0.0,0.0,1672395.0,1672395.0,14500000.0,14500000.0,2015.0,,128981.16,128981.16,subject,,
C14-05-0112.02,1,0.0,0.0,0.0,0.0,1958227.0,1958227.0,19823051.0,19823051.0,,,414704.27,414704.27,subject,,
C14-05-0112.03,1,0.0,0.0,0.0,0.0,1958227.0,1958227.0,19823051.0,19823051.0,,,414704.27,414704.27,subject,,
C14-05-0112.04,1,0.0,0.0,567131.0,567131.0,2000461.0,2000461.0,579610.0,579610.0,,,3620.0,3620.0,subject,,
C14-05-0112.05,1,2540371.0,2540371.0,0.0,0.0,1948945.0,1948945.0,2077777.0,2077777.0,,,36849.0,36849.0,subject,,
C14-05-0112.06,1,21445.0,21445.0,0.0,0.0,1331709.0,1331709.0,144304.0,144304.0,1984.0,,1072.24,1072.24,subject,,
C14-05-0113.01,1,0.0,0.0,44594060.0,44594060.0,112837.0,112837.0,0.0,0.0,0.0,,1321305.48,1321305.48,subject,,
C14-05-0113.03,1,1817545.0,1817545.0,0.0,0.0,1950795.0,1950795.0,74000000.0,74000000.0,2021.0,,121169.64,121169.64,subject,,
C14-05-0113.04,1,1091178.0,1091178.0,0.0,0.0,1538879.0,1538879.0,2177208.0,2177208.0,2013.0,,43647.12,43647.12,subject,,
C14-05-0114,1,303129.0,303129.0,0.0,0.0,1480358.0,1480358.0,552778.0,552778.0,1982.0,,0.0,0.0,subject,,
C14-05-0118,1,2006434.0,2006434.0,0.0,0.0,1639636.0,1639636.0,11660446.0,11660446.0,1988.0,,236051.0,236051.0,subject,,
C14-05-0119,1,1963415.0,1963415.0,0.0,0.0,1705870.0,1705870.0,2727255.0,2727255.0,1981.0,,181797.66,181797.66,subject,,
C14-05-0121,1,550000.0,550000.0,0.0,0.0,1603318.0,1603318.0,0.0,0.0,2005.0,,0.0,0.0,subject,,
C14-05-0125,1,273996.0,273996.0,0.0,0.0,1836552.0,1836552.0,610889.0,610889.0,1958.0,,0.0,0.0,subject,,
C14-05-0126,1,63132.0,63132.0,0.0,0.0,1495156.0,1495156.0,434992.0,434992.0,2007.0,,0.0,0.0,subject,,
C14-05-0137,1,2055000.0,2055000.0,0.0,0.0,1364623.0,1364623.0,2300000.0,2300000.0,,,6250.0,6250.0,subject,,
C14-05-0142,1,4205820.0,4205820.0,0.0,0.0,271566.0,271566.0,4000000.0,4000000.0,1985.0,,70097.0,70097.0,subject,,
C14-05-0144,1,10054059.0,10054059.0,0.0,0.0,2043288.0,2043288.0,12732989.0,12732989.0,2003.0,,881935.0,881935.0,subject,,
C14-05-0149,1,463320.0,463320.0,0.0,0.0,1716901.0,1716901.0,598620.0,598620.0,1960.0,,10296.0,10296.0,subject,,
C14-05-0150,1,5123039.0,5123039.0,0.0,0.0,1589336.0,1589336.0,9420000.0,9420000.0,2016.0,,1280759.83,1280759.83,subject,,
C14-05-0151,1,2624280.0,2624280.0,0.0,0.0,1950300.0,1950300.0,2624280.0,2624280.0,,,656057.16,656057.16,subject,,
C14-05-0151(RCT),1,2624280.0,2624280.0,0.0,0.0,1950300.0,1950300.0,2624280.0,2624280.0,,,656057.16,656057.16,subject,,
C14-05-0152,1,870000.0,870000.0,0.0,0.0,261551.0,261551.0,935143.0,935143.0,1971.0,,5800.0,5800.0,subject,,
C14-05-0155,1,577693.0,577693.0,0.0,0.0,2010652.0,2010652.0,2048449.0,2048449.0,2001.0,,0.0,0.0,subject,,
C14-05-0156,1,135491.0,135491.0,0.0,0.0,1311731.0,1311731.0,650364.0,650364.0,1984.0,,30109.0,30109.0,subject,,
C14-05-0163,1,130500.0,130500.0,0.0,0.0,2043589.0,2043589.0,130500.0,130500.0,,,8700.01,8700.01,subject,,
C14-05-0166,1,4238190.0,4238190.0,0.0,0.0,1323741.0,1323741.0,5465000.0,5465000.0,2006.0,,47091.0,47091.0,subject,,
C14-05-0171,1,1628480.0,1628480.0,0.0,0.0,221768.0,221768.0,3671305.0,3671305.0,2006.0,,81424.0,81424.0,subject,,
C14-05-0178,1,945000.0,945000.0,0.0,0.0,1378846.0,1378846.0,2382994.0,2382994.0,1985.0,,21000.0,21000.0,subject,,
C14-05-0180,1,17229733.0,17229733.0,0.0,0.0,1902884.0,1902884.0,85000000.0,85000000.0,2020.0,,191441.48,191441.48,subject,,
C14-05-0182,1,622972.0,622972.0,0.0,0.0,1432837.0,1432837.0,925748.0,925748.0,,,21999.0,21999.0,subject,,
C14-05-0183,1,325613.0,325613.0,0.0,0.0,1955205.0,1955205.0,669297.0,669297.0,2009.0,,0.0,0.0,subject,,
C14-05-0184,1,0.0,0.0,7581733.0,7581733.0,118074.0,118074.0,3248778.0,3248778.0,,,162438.91,162438.91,subject,,
C14-05-0185,1,0.0,0.0,18177546.0,18177546.0,205845.0,205845.0,6741315.0,6741315.0,,,3677640.12,3677640.12,subject,,
C14-05-0187,1,0.0,0.0,6054350.0,6054350.0,1435711.0,1435711.0,6045082.0,6045082.0,,,28748.0,28748.0,subject,,
C14-05-0190,1,2607000.0,2607000.0,0.0,0.0,1280179.0,1280179.0,2607000.0,2607000.0,,,8832.0,8832.0,subject,,
C14-05-0191,1,150516.0,150516.0,0.0,0.0,115983.0,115983.0,822656.0,822656.0,1984.0,,33448.0,33448.0,subject,,
C14-05-0195,1,85378.0,85378.0,0.0,0.0,1463437.0,1463437.0,574584.0,574584.0,1978.0,,42689.0,42689.0,subject,,
C14-05-0197.SH,1,0.0,0.0,4914700.0,4914700.0,1905596.0,1905596.0,3950000.0,3950000.0,,,119175.8,119175.8,subject,,
C14-05-0198,1,6362548.0,6362548.0,0.0,0.0,1431429.0,1431429.0,6967591.0,6967591.0,1976.0,,124755.84,124755.84,subject,,
C14-05-0199,1,1002112.0,1002112.0,0.0,0.0,1705227.0,1705227.0,1617394.0,1617394.0,1997.0,,156910.0,156910.0,subject,,
C14-05-0201,1,0.0,0.0,925640.0,925640.0,1262218.0,1262218.0,925640.0,925640.0,,,92564.0,92564.0,subject,,
C14-05-0203,1,11611535.0,11611535.0,0.0,0.0,1913198.0,1913198.0,12217340.0,12217340.0,1984.0,,178639.0,178639.0,subject,,
C14-05-0206,1,216285.0,216285.0,0.0,0.0,1830376.0,1830376.0,1486253.0,1486253.0,2022.0,,43257.0,43257.0,subject,,
C14-05-0209,1,1066349.0,1066349.0,0.0,0.0,479041.0,479041.0,1092267.0,1092267.0,,,71089.92,71089.92,subject,,
C14-05-0210,1,6678600.0,6678600.0,0.0,0.0,1487878.0,1487878.0,13329677.0,13329677.0,1981.0,,133572.0,133572.0,subject,,
C14-05-0212,1,1045440.0,1045440.0,0.0,0.0,1338937.0,1338937.0,2389611.0,2389611.0,2007.0,,104544.0,104544.0,subject,,
C14-05-0214,1,125792.0,125792.0,0.0,0.0,1668085.0,1668085.0,477856.0,477856.0,1995.0,,30495.0,30495.0,subject,,
C14-05-0215,1,2608768.0,2608768.0,0.0,0.0,1712565.0,1712565.0,6196556.0,6196556.0,2021.0,,33445.74,33445.74,subject,,
C14-05-0216,1,126450.0,126450.0,0.0,0.0,1992048.0,1992048.0,570964.0,570964.0,1984.0,,28100.0,28100.0,subject,,
C14-05-0217,1,309058.0,309058.0,0.0,0.0,285299.0,285299.0,1156238.0,1156238.0,1961.0,,20603.88,20603.88,subject,,
C14-05-0218,1,2825240.0,2825240.0,0.0,0.0,1794054.0,1794054.0,4500000.0,4500000.0,1981.0,,151.65,151.65,subject,,
C14-05-0219,1,0.0,0.0,2247644.0,2247644.0,195462.0,195462.0,2247644.0,2247644.0,,,187303.64,187303.64,subject,,
C14-06-0004,1,334908.0,334908.0,0.0,0.0,121191.0,121191.0,592469.0,592469.0,2005.0,,0.0,0.0,subject,,
C14-06-0007,1,1847467.0,1847467.0,0.0,0.0,1666369.0,1666369.0,2797005.0,2797005.0,1968.0,,10040.58,10040.58,subject,,
C14-06-0009,1,627968.0,627968.0,0.0,0.0,1987136.0,1987136.0,1826715.0,1826715.0,2004.0,,0.0,0.0,subject,,
C14-06-0010,1,563481.0,563481.0,0.0,0.0,1964964.0,1964964.0,874383.0,874383.0,1976.0,,0.0,0.0,subject,,
C14-06-0011,1,514953.0,514953.0,0.0,0.0,1872075.0,1872075.0,514953.0,514953.0,,,6.979,6.979,subject,,
C14-06-0012,1,630549.0,630549.0,0.0,0.0,1709250.0,1709250.0,1621489.0,1621489.0,2006.0,,0.0,0.0,subject,,
C14-06-0013,1,2700584.0,2700584.0,0.0,0.0,1654235.0,1654235.0,14000000.0,14000000.0,2009.0,,142136.0,142136.0,subject,,
C14-06-0015,1,623374.0,623374.0,0.0,0.0,1371710.0,1371710.0,1377324.0,1377324.0,2006.0,,0.0,0.0,subject,,
C14-06-0017.SH,1,0.0,0.0,437778.0,437778.0,178329.0,178329.0,18393712.0,18393712.0,,,72963.0,72963.0,subject,,
C14-06-0018,1,653400.0,653400.0,0.0,0.0,1950075.0,1950075.0,653400.0,653400.0,,,21780.0,21780.0,subject,,
C14-06-0020,1,711200.0,711200.0,0.0,0.0,1902787.0,1902787.0,1443755.0,1443755.0,1961.0,,7112.0,7112.0,subject,,
C14-06-0022,1,514140.0,514140.0,0.0,0.0,2004748.0,2004748.0,1008881.0,1008881.0,1956.0,,90200.0,90200.0,subject,,
C14-06-0023,1,5254902.0,5254902.0,0.0,0.0,1364092.0,1364092.0,13995000.0,13995000.0,2018.0,,194626.0,194626.0,subject,,
C14-06-0024,1,1004850.0,1004850.0,0.0,0.0,107788.0,107788.0,714200.0,714200.0,1967.0,,6699.0,6699.0,subject,,
C14-06-0025,1,1751370.0,1751370.0,0.0,0.0,1278082.0,1278082.0,6201926.0,6201926.0,1973.0,,291895.0,291895.0,subject,,
C14-06-0026.SH,1,0.0,0.0,0.0,0.0,1373105.0,1373105.0,990000.0,990000.0,2008.0,,20424.0,20424.0,subject,,
C14-06-0027,1,0.0,0.0,730135.0,730135.0,2001943.0,2001943.0,840849.0,840849.0,,,202815.36,202815.36,subject,,
C14-06-0028,1,825464.0,825464.0,0.0,0.0,1683828.0,1683828.0,2823233.0,2823233.0,1982.0,,103183.0,103183.0,subject,,
C14-06-0030,1,153593.0,153593.0,0.0,0.0,1585216.0,1585216.0,343343.0,343343.0,1960.0,,19199.18,19199.18,subject,,
C14-06-0032,1,1170893.0,1170893.0,0.0,0.0,271850.0,271850.0,1207763.0,1207763.0,2004.0,,8363.52,8363.52,subject,,
C14-06-0042,1,1116860.0,1116860.0,0.0,0.0,325245.0,325245.0,1687179.0,1687179.0,1997.0,,55843.0,55843.0,subject,,
C14-06-0056,1,481410.0,481410.0,0.0,0.0,1587593.0,1587593.0,1068345.0,1068345.0,1986.0,,16047.0,16047.0,subject,,
C14-06-0057,1,4098125.0,4098125.0,0.0,0.0,1576749.0,1576749.0,4179347.0,4179347.0,2003.0,,102453.12,102453.12,subject,,
C14-06-0058,1,768930.0,768930.0,0.0,0.0,1853276.0,1853276.0,3150000.0,3150000.0,1972.0,,76893.0,76893.0,subject,,
C14-06-0059,1,824113.0,824113.0,0.0,0.0,1678963.0,1678963.0,3098297.0,3098297.0,2000.0,,65929.0,65929.0,subject,,
C14-06-0060,1,500000.0,500000.0,0.0,0.0,1991137.0,1991137.0,1757858.0,1757858.0,2009.0,,0.0,0.0,subject,,
C14-06-0061,1,299070.0,299070.0,0.0,0.0,103339.0,103339.0,2130331.0,2130331.0,1999.0,,9.969,9.969,subject,,
C14-06-0062,1,358818.0,358818.0,0.0,0.0,2038693.0,2038693.0,450000.0,450000.0,,,0.0,0.0,subject,,
C14-06-0064,1,0.0,0.0,0.0,0.0,1958227.0,1958227.0,19823051.0,19823051.0,,,414704.27,414704.27,subject,,
C14-06-0065,1,260128.0,260128.0,0.0,0.0,2040206.0,2040206.0,303547.0,303547.0,1950.0,,0.0,0.0,subject,,
C14-06-0067,1,75370.0,75370.0,0.0,0.0,1665014.0,1665014.0,75000.0,75000.0,,,0.0,0.0,subject,,
C14-06-0071,1,24399440.0,24399440.0,0.0,0.0,1657153.0,1657153.0,44502510.0,44502510.0,1962.0,,23461.0,23461.0,subject,,
C14-06-0071(RCT),1,24399440.0,24399440.0,0.0,0.0,1657153.0,1657153.0,44502510.0,44502510.0,1962.0,,23461.0,23461.0,subject,,
C14-06-0075,1,528247.0,528247.0,0.0,0.0,1638354.0,1638354.0,704500.0,704500.0,2006.0,,0.0,0.0,subject,,
C14-06-0080,1,7722000.0,7722000.0,0.0,0.0,1929071.0,1929071.0,7722039.0,7722039.0,,,67150.0,67150.0,subject,,
C14-06-0081,1,8862500.0,8862500.0,0.0,0.0,1975864.0,1975864.0,32882353.0,32882353.0,2007.0,,17725.0,17725.0,subject,,
C14-06-0082,1,11280.0,11280.0,0.0,0.0,1923996.0,1923996.0,11280.0,11280.0,,,0.564,0.564,subject,,
C14-06-0083,1,102266200.0,102266200.0,0.0,0.0,1744211.0,1744211.0,158900000.0,158900000.0,1986.0,,112380.44,112380.44,subject,,
C14-06-0086,1,7759452.0,7759452.0,0.0,0.0,1856592.0,1856592.0,72910000.0,72910000.0,2021.0,,574774.2,574774.2,subject,,
C14-06-0087,1,693065.0,693065.0,0.0,0.0,1322941.0,1322941.0,862020.0,862020.0,1931.0,,6300.59,6300.59,subject,,
C14-06-0096,1,1491658.0,1491658.0,0.0,0.0,1522718.0,1522718.0,2478607.0,2478607.0,1992.0,,213094.0,213094.0,subject,,
C14-06-0097,1,526736.0,526736.0,0.0,0.0,1518085.0,1518085.0,1090294.0,1090294.0,1969.0,,26336.81,26336.81,subject,,
C14-06-0100,1,10376150.0,10376150.0,0.0,0.0,1793526.0,1793526.0,77343858.0,77343858.0,2008.0,,107023.0,107023.0,subject,,
C14-06-0103,1,13963202.0,13963202.0,0.0,0.0,1609236.0,1609236.0,40000000.0,40000000.0,2007.0,,1994743.08,1994743.08,subject,,
C14-06-0108,1,1293732.0,1293732.0,0.0,0.0,1545182.0,1545182.0,4238759.0,4238759.0,1980.0,,215622.0,215622.0,subject,,
C14-06-0110,1,9471672.0,9471672.0,0.0,0.0,1554011.0,1554011.0,9625000.0,9625000.0,1970.0,,131551.0,131551.0,subject,,
C14-06-0111,1,0.0,0.0,3073002.0,3073002.0,203517.0,203517.0,3078365.0,3078365.0,,,45131.0,45131.0,subject,,
C14-06-0114,1,0.0,0.0,1099520.0,1099520.0,1446500.0,1446500.0,0.0,0.0,0.0,,13744.0,13744.0,subject,,
C14-06-0116,1,906311.0,906311.0,0.0,0.0,1915855.0,1915855.0,916607.0,916607.0,1981.0,,134268.0,134268.0,subject,,
C14-06-0117,1,0.0,0.0,0.0,0.0,254746.0,254746.0,2413200.0,2413200.0,1949.0,,24132.0,24132.0,subject,,
C14-06-0117(RCT),1,0.0,0.0,0.0,0.0,254746.0,254746.0,2413200.0,2413200.0,1949.0,,24132.0,24132.0,subject,,
C14-06-0119,1,1785391.0,1785391.0,0.0,0.0,1380171.0,1380171.0,1641096.0,1641096.0,1935.0,,105023.0,105023.0,subject,,
C14-06-0122,1,3320058.0,3320058.0,0.0,0.0,1392625.0,1392625.0,41399424.0,41399424.0,2001.0,,553343.0,553343.0,subject,,
C14-06-0123,1,29887387.0,29887387.0,0.0,0.0,1707565.0,1707565.0,89543804.0,89543804.0,2012.0,,175808.16,175808.16,subject,,
C14-06-0125,1,3144945.0,3144945.0,0.0,0.0,1665170.0,1665170.0,13150000.0,13150000.0,2016.0,,1048314.96,1048314.96,subject,,
C14-06-0126,1,3964000.0,3964000.0,0.0,0.0,1923878.0,1923878.0,3964000.0,3964000.0,,,61914.0,61914.0,subject,,
C14-06-0127,1,104250.0,104250.0,0.0,0.0,1834936.0,1834936.0,271114.0,271114.0,1964.0,,6950.0,6950.0,subject,,
C14-06-0128,1,665040.0,665040.0,0.0,0.0,228409.0,228409.0,1728013.0,1728013.0,1973.0,,33252.0,33252.0,subject,,
C14-06-0130,1,1518930.0,1518930.0,0.0,0.0,1955499.0,1955499.0,2325404.0,2325404.0,1979.0,,151893.0,151893.0,subject,,
C14-06-0132,1,0.0,0.0,48565027.0,48565027.0,1724333.0,1724333.0,36078287.0,36078287.0,,,573293.16,573293.16,subject,,
C14-06-0135,1,250000.0,250000.0,0.0,0.0,478721.0,478721.0,554855.0,554855.0,1959.0,,0.0,0.0,subject,,
C14-06-0137,1,4759188.0,4759188.0,0.0,0.0,1842508.0,1842508.0,6436112.0,6436112.0,2007.0,,169971.0,169971.0,subject,,
C14-06-0138,1,5966522.0,5966522.0,0.0,0.0,1930103.0,1930103.0,83500000.0,83500000.0,2020.0,,397768.14,397768.14,subject,,
C14-06-0140,1,0.0,0.0,6441057.0,6441057.0,234285.0,234285.0,6339622.0,6339622.0,,,134889.0,134889.0,subject,,
C14-06-0141,1,830419.0,830419.0,0.0,0.0,1355376.0,1355376.0,839455.0,839455.0,1971.0,,131812.56,131812.56,subject,,
C14-06-0143,1,0.0,0.0,0.0,0.0,2004409.0,2004409.0,383563.0,383563.0,2009.0,,6986.73,6986.73,subject,,
C14-06-0146,1,201915.0,201915.0,0.0,0.0,1826193.0,1826193.0,379499.0,379499.0,2010.0,,0.0,0.0,subject,,
C14-06-0147,1,214740.0,214740.0,0.0,0.0,1379264.0,1379264.0,450007.0,450007.0,2007.0,,0.0,0.0,subject,,
C14-06-0148,1,207850.0,207850.0,0.0,0.0,1792875.0,1792875.0,384824.0,384824.0,2007.0,,0.0,0.0,subject,,
C14-06-0149,1,212987.0,212987.0,0.0,0.0,1671038.0,1671038.0,421695.0,421695.0,2008.0,,0.0,0.0,subject,,
C14-06-0151,1,208288.0,208288.0,0.0,0.0,1784533.0,1784533.0,483531.0,483531.0,2008.0,,0.0,0.0,subject,,
C14-06-0153,1,1080000.0,1080000.0,0.0,0.0,2004267.0,2004267.0,2600000.0,2600000.0,,,275439.0,275439.0,subject,,
C14-06-0154,1,44805163.0,44805163.0,0.0,0.0,1520174.0,1520174.0,48327901.0,48327901.0,1979.0,,527119.56,527119.56,subject,,
C14-06-0155,1,129007.0,129007.0,0.0,0.0,2003851.0,2003851.0,798528.0,798528.0,1967.0,,2.0,2.0,subject,,
C14-06-0156.SH,1,1830827.0,1830827.0,0.0,0.0,1924203.0,1924203.0,22500000.0,22500000.0,2008.0,,732330.72,732330.72,subject,,
C14-06-0158,1,3220000.0,3220000.0,0.0,0.0,1955196.0,1955196.0,3500000.0,3500000.0,1922.0,,6440.0,6440.0,subject,,
C14-06-0159,1,0.0,0.0,451172.0,451172.0,100073.0,100073.0,450000.0,450000.0,,,0.0,0.0,subject,,
C14-06-0161,1,994515.0,994515.0,0.0,0.0,222588.0,222588.0,2093903.0,2093903.0,2006.0,,66301.0,66301.0,subject,,
C14-06-0162,1,1209775.0,1209775.0,0.0,0.0,1336141.0,1336141.0,1515876.0,1515876.0,1920.0,,6913.0,6913.0,subject,,
C14-06-0163,1,323750.0,323750.0,0.0,0.0,1664888.0,1664888.0,805856.0,805856.0,1917.0,,0.0,0.0,subject,,
C14-06-0165,1,0.0,0.0,7448703.0,7448703.0,184234.0,184234.0,7448703.0,7448703.0,,,11138.29,11138.29,subject,,
C14-06-0166,1,0.0,0.0,6747961.0,6747961.0,184271.0,184271.0,6546464.0,6546464.0,,,58797.29,58797.29,subject,,
C14-06-0169,1,300000.0,300000.0,0.0,0.0,1723800.0,1723800.0,650509.0,650509.0,1964.0,,15000.0,15000.0,subject,,
