case_number,n_parcels,agg_appraised_value_median,agg_appraised_value_total,agg_total_market_value_median,agg_total_market_value_total,agg_land_market_value_median,agg_land_market_value_total,agg_improvement_market_value_median,agg_improvement_market_value_total,agg_year_built_median,agg_year_built_total,agg_land_acres_median,agg_land_acres_total,agg_source_priority,agg_improvement_sq_ft_median,agg_improvement_sq_ft_total
C14-01-0124,1,817403.0,817403,0.0,0,1860913.0,1860913,1812014.0,1812014,1967.0,,27246.78,27246.78,subject,,
C14-01-0125.SH,1,0.0,0,13071155.0,13071155,292830.0,292830,12765669.0,12765669,,,251341.0,251341.0,subject,,
C14-01-0126,1,81000.0,81000,0.0,0,1930549.0,1930549,381761.0,381761,1985.0,,6750.0,6750.0,subject,,
C14-01-0127,1,1043190.0,1043190,0.0,0,1477473.0,1477473,1391710.0,1391710,1994.0,,34773.0,34773.0,subject,,
C14-01-0128.SH,1,96000.0,96000,0.0,0,1677213.0,1677213,389898.0,389898,1958.0,,0.0,0.0,subject,,
C14-01-0129,1,423403.0,423403,0.0,0,1979815.0,1979815,1014000.0,1014000,2004.0,,47044.8,47044.8,subject,,
C14-01-0130,1,0.0,0,39500013.0,39500013,1850503.0,1850503,8475394.0,8475394,,,217800.0,217800.0,subject,,
C14-01-0131,1,0.0,0,8325058.0,8325058,186745.0,186745,8325058.0,8325058,,,17475.0,17475.0,subject,,
C14-01-0134,1,376358.0,376358,0.0,0,205837.0,205837,464471.0,464471,2009.0,,62726.4,62726.4,subject,,
C14-01-0135,1,549180.0,549180,0.0,0,1862836.0,1862836,1139885.0,1139885,2005.0,,0.0,0.0,subject,,
C14-01-0136,1,18467437.0,18467437,0.0,0,1518342.0,1518342,63194000.0,63194000,2013.0,,102596.87,102596.87,subject,,
C14-01-0138,1,4861300.0,4861300,0.0,0,1995129.0,1995129,4058201.0,4058201,1973.0,,97226.0,97226.0,subject,,
C14-01-0139,1,813750.0,813750,0.0,0,1963498.0,1963498,1022553.0,1022553,1953.0,,23250.0,23250.0,subject,,
C14-01-0140,1,1460220.0,1460220,0.0,0,1943497.0,1943497,2099511.0,2099511,1956.0,,48674.0,48674.0,subject,,
C14-01-0144,1,118784.0,118784,0.0,0,1817056.0,1817056,1013062.0,1013062,,,21597.05,21597.05,subject,,
C14-01-0145,1,0.0,0,351747.0,351747,100067.0,100067,351747.0,351747,,,351747.0,351747.0,subject,,
C14-01-0148.001,1,0.0,0,45616060.0,45616060,100073.0,100073,45616060.0,45616060,,,651658.0,651658.0,subject,,
C14-01-0148.002,1,409821.0,409821,0.0,0,179555.0,179555,773872.0,773872,1903.0,,0.0,0.0,subject,,
C14-01-0148.003,1,1250000.0,1250000,0.0,0,2014721.0,2014721,1473239.0,1473239,,,7095.0,7095.0,subject,,
C14-01-0149,1,1310085.0,1310085,0.0,0,1712756.0,1712756,16000000.0,16000000,2002.0,,262017.0,262017.0,subject,,
C14-01-0151,1,46066008.0,46066008,0.0,0,1452878.0,1452878,114000000.0,114000000,2008.0,,153553.36,153553.36,subject,,
C14-01-0152,1,48872883.0,48872883,0.0,0,1390733.0,1390733,67841818.0,67841818,1970.0,,698184.04,698184.04,subject,,
C14-01-0153.SH,1,329233.0,329233,0.0,0,179008.0,179008,425159.0,425159,2002.0,,0.0,0.0,subject,,
C14-01-0154,1,0.0,0,0.0,0,1647103.0,1647103,973000.0,973000,,,7414.95,7414.95,subject,,
C14-01-0156,1,0.0,0,5457650.0,5457650,100073.0,100073,5457650.0,5457650,,,109153.0,109153.0,subject,,
C14-01-0157,1,1802730.0,1802730,0.0,0,235836.0,235836,6232399.0,6232399,1995.0,,120182.0,120182.0,subject,,
C14-01-0164,1,1023195.0,1023195,0.0,0,1782718.0,1782718,1708000.0,1708000,2007.0,,68213.0,68213.0,subject,,
C14-01-0166.001,1,0.0,0,40721459.0,40721459,100067.0,100067,40666040.0,40666040,,,131271.0,131271.0,subject,,
C14-01-0170,1,362415.0,362415,0.0,0,2019966.0,2019966,1443971.0,1443971,1961.0,,24161.0,24161.0,subject,,
C14-01-0172,1,367797.0,367797,0.0,0,185536.0,185536,854811.0,854811,1959.0,,0.0,0.0,subject,,
C14-01-0176,1,291306.0,291306,0.0,0,194399.0,194399,395000.0,395000,1959.0,,0.0,0.0,subject,,
C14-01-0179,1,1110780.0,1110780,0.0,0,1740194.0,1740194,1664165.0,1664165,1980.0,,65340.0,65340.0,subject,,
C14-01-0180,1,600803.0,600803,0.0,0,504576.0,504576,1334097.0,1334097,2004.0,,0.0,0.0,subject,,
C14-01-0181,1,441811.0,441811,0.0,0,1623468.0,1623468,1211565.0,1211565,2002.0,,0.0,0.0,subject,,
C14-01-0183,1,0.0,0,0.0,0,475550.0,475550,6096000.0,6096000,2012.0,,740955.6,740955.6,subject,,
C14-01-0184,1,563000.0,563000,0.0,0,1804905.0,1804905,1957170.0,1957170,2004.0,,22520.0,22520.0,subject,,
C14-01-0186,1,414261.0,414261,0.0,0,1707072.0,1707072,2100000.0,2100000,1979.0,,51782.64,51782.64,subject,,
C14-02-0003,1,2371845.0,2371845,0.0,0,2007517.0,2007517,6757000.0,6757000,1985.0,,158123.0,158123.0,subject,,
C14-02-0004,1,3432528.0,3432528,0.0,0,523750.0,523750,343253.0,343253,,,171626.4,171626.4,subject,,
C14-02-0006.SH,1,5708102.0,5708102,0.0,0,2011991.0,2011991,32330000.0,32330000,2001.0,,951350.4,951350.4,subject,,
C14-02-0007,1,2179917.0,2179917,0.0,0,1938679.0,1938679,78683549.0,78683549,2022.0,,108995.83,108995.83,subject,,
C14-02-0008,1,1252900.0,1252900,0.0,0,2043833.0,2043833,1400201.0,1400201,,,5632.0,5632.0,subject,,
C14-02-0014,1,125228.0,125228,0.0,0,1464239.0,1464239,128228.0,128228,,,227688.0,227688.0,subject,,
C14-02-0015,1,32148.0,32148,0.0,0,1306005.0,1306005,32148.0,32148,,,14288.0,14288.0,subject,,
C14-02-0018,1,588361.0,588361,0.0,0,2028530.0,2028530,2642766.0,2642766,,,4.0,4.0,subject,,
C14-02-0019,1,0.0,0,0.0,0,475550.0,475550,6096000.0,6096000,2012.0,,740955.6,740955.6,subject,,
C14-02-0023,1,256230.0,256230,0.0,0,1827940.0,1827940,256230.0,256230,,,25623.0,25623.0,subject,,
C14-02-0024,1,6935172.0,6935172,0.0,0,1821445.0,1821445,23500000.0,23500000,1969.0,,338600.59,338600.59,subject,,
C14-02-0025,1,6935172.0,6935172,0.0,0,1821445.0,1821445,23500000.0,23500000,1969.0,,338600.59,338600.59,subject,,
C14-02-0026,1,0.0,0,17160705.0,17160705,175517.0,175517,17160705.0,17160705,,,1052017.0,1052017.0,subject,,
C14-02-0029,1,3659040.0,3659040,0.0,0,1967202.0,1967202,10085745.0,10085745,2018.0,,73180.8,73180.8,subject,,
C14-02-0032,1,579989.0,579989,0.0,0,1750259.0,1750259,950000.0,950000,1939.0,,0.0,0.0,subject,,
C14-02-0033,1,1867680.0,1867680,0.0,0,1980423.0,1980423,10425555.0,10425555,1984.0,,155640.0,155640.0,subject,,
C14-02-0034.SH,1,0.0,0,11998586.0,11998586,188201.0,188201,9917015.0,9917015,,,191228.4,191228.4,subject,,
C14-02-0035,1,5123039.0,5123039,0.0,0,1589336.0,1589336,9420000.0,9420000,2016.0,,1280759.83,1280759.83,subject,,
C14-02-0037,1,2342550.0,2342550,0.0,0,1807598.0,1807598,2471737.0,2471737,1945.0,,13386.0,13386.0,subject,,
C14-02-0039,1,588361.0,588361,0.0,0,2028530.0,2028530,2642766.0,2642766,,,4.0,4.0,subject,,
C14-02-0041,1,2716837.0,2716837,0.0,0,1769279.0,1769279,14000000.0,14000000,2004.0,,431244.0,431244.0,subject,,
C14-02-0043,1,0.0,0,3580814.0,3580814,100058.0,100058,3516554.0,3516554,,,341946.0,341946.0,subject,,
C14-02-0045,1,3635775.0,3635775,0.0,0,1816489.0,1816489,17909628.0,17909628,1999.0,,403975.0,403975.0,subject,,
C14-02-0047,1,38000000.0,38000000,0.0,0,1867937.0,1867937,34200000.0,34200000,,,794926.0,794926.0,subject,,
C14-02-0048,1,1914220.0,1914220,0.0,0,1932928.0,1932928,6050000.0,6050000,2006.0,,95711.0,95711.0,subject,,
C14-02-0049,1,214894.0,214894,0.0,0,2038585.0,2038585,282732.0,282732,1955.0,,0.0,0.0,subject,,
C14-02-0050,1,84384.0,84384,0.0,0,215050.0,215050,331274.0,331274,2005.0,,7032.0,7032.0,subject,,
C14-02-0051,1,108972.0,108972,0.0,0,215048.0,215048,108972.0,108972,,,9081.0,9081.0,subject,,
C14-02-0052,1,3033954.0,3033954,0.0,0,2033210.0,2033210,3033954.0,3033954,,,606790.8,606790.8,subject,,
C14-02-0053,1,0.0,0,96596811.0,96596811,100073.0,100073,474765406.0,474765406,,,3655.237,3655.237,subject,,
C14-02-0055,1,38000000.0,38000000,0.0,0,1867937.0,1867937,34200000.0,34200000,,,794926.0,794926.0,subject,,
C14-02-0056,1,217756.0,217756,0.0,0,195083.0,195083,1694181.0,1694181,1971.0,,217756.44,217756.44,subject,,
C14-02-0060,1,1460220.0,1460220,0.0,0,1943497.0,1943497,2099511.0,2099511,1956.0,,48674.0,48674.0,subject,,
C14-02-0061,1,511100.0,511100,0.0,0,257151.0,257151,1435976.0,1435976,2010.0,,28394.42,28394.42,subject,,
C14-02-0062,1,7884300.0,7884300,0.0,0,234360.0,234360,8134799.0,8134799,1979.0,,78843.0,78843.0,subject,,
C14-02-0064,1,270284.0,270284,0.0,0,1848048.0,1848048,841853.0,841853,2004.0,,0.0,0.0,subject,,
C14-02-0069,1,0.0,0,1225460.0,1225460,299869.0,299869,1215879.0,1215879,,,7.0,7.0,subject,,
C14-02-0071.SH,1,261600.0,261600,0.0,0,1681789.0,1681789,1068634.0,1068634,2015.0,,0.0,0.0,subject,,
C14-02-0072,1,297080.0,297080,0.0,0,1789243.0,1789243,370825.0,370825,1970.0,,14854.0,14854.0,subject,,
C14-02-0074,1,1797.0,1797,0.0,0,1267586.0,1267586,900.0,900,,,0.0,0.0,subject,,
C14-02-0075,1,836000.0,836000,0.0,0,181500.0,181500,836000.0,836000,,,10450.0,10450.0,subject,,
C14-02-0076,1,289607.0,289607,0.0,0,199128.0,199128,757568.0,757568,2014.0,,0.0,0.0,subject,,
C14-02-0077,1,0.0,0,1139250.0,1139250,100073.0,100073,0.0,0,0.0,,6510.0,6510.0,subject,,
C14-02-0078,1,994802.0,994802,0.0,0,264051.0,264051,8425976.0,8425976,1986.0,,284229.0,284229.0,subject,,
C14-02-0081,1,6741455.0,6741455,0.0,0,1926599.0,1926599,48250000.0,48250000,2016.0,,539316.36,539316.36,subject,,
C14-02-0082.SH,1,3704350.0,3704350,0.0,0,1586407.0,1586407,35900000.0,35900000,2002.0,,370435.0,370435.0,subject,,
C14-02-0085,1,0.0,0,4061099.0,4061099,290528.0,290528,200000.0,200000,,,406109.88,406109.88,subject,,
C14-02-0086,1,478980.0,478980,0.0,0,1396377.0,1396377,1348250.0,1348250,2002.0,,7983.0,7983.0,subject,,
C14-02-0087,1,2943960.0,2943960,0.0,0,1428718.0,1428718,5111992.0,5111992,1986.0,,147198.0,147198.0,subject,,
C14-02-0089,1,10269045.0,10269045,0.0,0,518096.0,518096,14750000.0,14750000,2020.0,,572639.76,572639.76,subject,,
C14-02-0090,1,22215.0,22215,0.0,0,260147.0,260147,22215.0,22215,,,14810.0,14810.0,subject,,
C14-02-0091,1,458722.0,458722,0.0,0,476728.0,476728,1600000.0,1600000,1967.0,,96573.0,96573.0,subject,,
C14-02-0092,1,6816173.0,6816173,0.0,0,1535065.0,1535065,30500000.0,30500000,2006.0,,973739.0,973739.0,subject,,
C14-02-0093,1,2491610.0,2491610,0.0,0,1735461.0,1735461,2570000.0,2570000,2004.0,,45302.0,45302.0,subject,,
C14-02-0095,1,0.0,0,0.0,0,1720853.0,1720853,393414.0,393414,2009.0,,67518.0,67518.0,subject,,
C14-02-0096,1,396544.0,396544,0.0,0,113055.0,113055,1512348.0,1512348,1967.0,,49568.0,49568.0,subject,,
C14-02-0098,1,264089.0,264089,0.0,0,277129.0,277129,609497.0,609497,2002.0,,0.0,0.0,subject,,
C14-02-0102,1,414000.0,414000,0.0,0,1267462.0,1267462,1318467.0,1318467,1977.0,,27600.0,27600.0,subject,,
C14-02-0104,1,340108.0,340108,0.0,0,1922863.0,1922863,1515286.0,1515286,2020.0,,0.0,0.0,subject,,
C14-02-0105,1,673200.0,673200,0.0,0,1274640.0,1274640,700380.0,700380,1951.0,,7920.0,7920.0,subject,,
C14-02-0108,1,319444.0,319444,0.0,0,1920456.0,1920456,1543197.0,1543197,1997.0,,0.0,0.0,subject,,
C14-02-0116,1,0.0,0,1008320.0,1008320,100067.0,100067,1008320.0,1008320,,,27617.04,27617.04,subject,,
C14-02-0117,1,3413362.0,3413362,0.0,0,1917070.0,1917070,53500000.0,53500000,2008.0,,1137787.2,1137787.2,subject,,
C14-02-0119,1,2958585.0,2958585,0.0,0,1702344.0,1702344,8395451.0,8395451,2002.0,,197239.0,197239.0,subject,,
C14-02-0121,1,241500.0,241500,0.0,0,1636745.0,1636745,241500.0,241500,,,8050.0,8050.0,subject,,
C14-02-0122,1,0.0,0,0.0,0,1945010.0,1945010,432025.0,432025,1985.0,,867540.96,867540.96,subject,,
C14-02-0123,1,692610.0,692610,0.0,0,119421.0,119421,2300330.0,2300330,1968.0,,23087.0,23087.0,subject,,
C14-02-0125,1,547157.0,547157,0.0,0,2016685.0,2016685,1437736.0,1437736,2003.0,,18238.57,18238.57,subject,,
C14-02-0127.SH,1,0.0,0,11795094.0,11795094,105926.0,105926,11446968.0,11446968,,,46957.0,46957.0,subject,,
C14-02-0130,1,1867680.0,1867680,0.0,0,1980423.0,1980423,10425555.0,10425555,1984.0,,155640.0,155640.0,subject,,
C14-02-0131,1,990920.0,990920,0.0,0,374867.0,374867,988936.0,988936,1982.0,,82576.69,82576.69,subject,,
C14-02-0133,1,738990.0,738990,0.0,0,1915289.0,1915289,800208.0,800208,1953.0,,8694.0,8694.0,subject,,
C14-02-0135,1,563000.0,563000,0.0,0,1804905.0,1804905,1957170.0,1957170,2004.0,,22520.0,22520.0,subject,,
C14-02-0136,1,292723.0,292723,0.0,0,1902490.0,1902490,344896.0,344896,1962.0,,7318.08,7318.08,subject,,
C14-02-0137,1,711563.0,711563,0.0,0,1616695.0,1616695,933626.0,933626,1945.0,,78843.6,78843.6,subject,,
C14-02-0139,1,330000.0,330000,0.0,0,276768.0,276768,330000.0,330000,,,0.0,0.0,subject,,
C14-02-0141,1,283680.0,283680,0.0,0,1580333.0,1580333,365384.0,365384,2013.0,,29185.2,29185.2,subject,,
C14-02-0143,1,1494984.0,1494984,0.0,0,275853.0,275853,11500000.0,11500000,1982.0,,81022.0,81022.0,subject,,
C14-02-0144,1,119705.0,119705,0.0,0,404817.0,404817,817978.0,817978,1981.0,,23941.0,23941.0,subject,,
C14-02-0145,1,0.0,0,0.0,0,1532283.0,1532283,281691.0,281691,1952.0,,43560.0,43560.0,subject,,
C14-02-0146,1,2228808.0,2228808,0.0,0,1736882.0,1736882,6765346.0,6765346,1985.0,,0.0,0.0,subject,,
C14-02-0147,1,566794.0,566794,0.0,0,186809.0,186809,1362932.0,1362932,2004.0,,0.0,0.0,subject,,
C14-02-0148,1,118919.0,118919,0.0,0,1737600.0,1737600,118919.0,118919,,,28314.0,28314.0,subject,,
C14-02-0150,1,73547250.0,73547250,0.0,0,1527894.0,1527894,160000000.0,160000000,1980.0,,490315.0,490315.0,subject,,
C14-02-0150(RCA),1,73547250.0,73547250,0.0,0,1527894.0,1527894,160000000.0,160000000,1980.0,,490315.0,490315.0,subject,,
C14-02-0151,1,686715.0,686715,0.0,0,193895.0,193895,1278493.0,1278493,2000.0,,45781.0,45781.0,subject,,
C14-02-0153,1,0.0,0,548856.0,548856,1787655.0,1787655,548856.0,548856,,,87120.0,87120.0,subject,,
C14-02-0155.SH,1,0.0,0,24611475.0,24611475,1818043.0,1818043,23188363.0,23188363,,,912189.96,912189.96,subject,,
C14-02-0162,1,0.0,0,7790232.0,7790232,1401082.0,1401082,7678064.0,7678064,,,131826.0,131826.0,subject,,
C14-02-0165,1,174240.0,174240,0.0,0,1597248.0,1597248,174240.0,174240,,,43560.0,43560.0,subject,,
C14-02-0166,1,550000.0,550000,0.0,0,1603318.0,1603318,0.0,0,2005.0,,0.0,0.0,subject,,
C14-02-0167,1,886095.0,886095,0.0,0,1274668.0,1274668,5183923.0,5183923,2003.0,,126585.0,126585.0,subject,,
C14-02-0168,1,523548.0,523548,0.0,0,478894.0,478894,538548.0,538548,1967.0,,299170.01,299170.01,subject,,
C14-02-0169,1,382827.0,382827,0.0,0,1888111.0,1888111,382827.0,382827,,,218758.32,218758.32,subject,,
C14-02-0170,1,0.0,0,103416531.0,103416531,100067.0,100067,91455656.0,91455656,,,1566940.32,1566940.32,subject,,
C14-02-0171,1,369123.0,369123,0.0,0,1705559.0,1705559,760327.0,760327,2002.0,,0.0,0.0,subject,,
C14-02-0173,1,390746.0,390746,0.0,0,1641026.0,1641026,1286981.0,1286981,1978.0,,43416.25,43416.25,subject,,
C14-02-0174,1,717107.0,717107,0.0,0,257463.0,257463,1403456.0,1403456,1985.0,,47807.1,47807.1,subject,,
C14-02-0175,1,749500.0,749500,0.0,0,1560223.0,1560223,2448360.0,2448360,2010.0,,7495.0,7495.0,subject,,
C14-02-0176,1,84384.0,84384,0.0,0,215050.0,215050,331274.0,331274,2005.0,,7032.0,7032.0,subject,,
C14-02-0177,1,108972.0,108972,0.0,0,215048.0,215048,108972.0,108972,,,9081.0,9081.0,subject,,
C14-02-0178,1,385688.0,385688,0.0,0,2000795.0,2000795,420917.0,420917,2000.0,,3.63,3.63,subject,,
C14-02-0180,1,0.0,0,8275121.0,8275121,165181.0,165181,576732.0,576732,,,203120.28,203120.28,subject,,
C14-02-0183(RCA),1,1785960.0,1785960,0.0,0,180564.0,180564,3737335.0,3737335,,,2.05,2.05,subject,,
C14-02-0183(RCT),1,500000.0,500000,0.0,0,180572.0,180572,3049200.0,3049200,,,3.5,3.5,subject,,
C14-02-0184,1,6551633.0,6551633,0.0,0,518096.0,518096,7647000.0,7647000,1996.0,,436347.0,436347.0,subject,,
C14-02-0185,1,309795.0,309795,0.0,0,1349185.0,1349185,737709.0,737709,1975.0,,20653.0,20653.0,subject,,
C14-02-0186,1,1406111.0,1406111,0.0,0,1590760.0,1590760,1550000.0,1550000,1962.0,,173594.0,173594.0,subject,,
C14-02-0187,1,700000.0,700000,0.0,0,1980270.0,1980270,1113173.0,1113173,,,0.0,0.0,subject,,
C14-02-0188,1,244632.0,244632,0.0,0,106180.0,106180,1251972.0,1251972,2007.0,,20386.0,20386.0,subject,,
C14-02-0189,1,3482186.0,3482186,0.0,0,1506807.0,1506807,3521387.0,3521387,1962.0,,24872.76,24872.76,subject,,
C14-02-0190,1,615000.0,615000,0.0,0,1411653.0,1411653,615000.0,615000,,,7908.0,7908.0,subject,,
C14-02-0191.SH,1,280627.0,280627,0.0,0,2021041.0,2021041,1140751.0,1140751,2022.0,,0.0,0.0,subject,,
C14-02-0192,1,33488057.0,33488057,0.0,0,2043826.0,2043826,38670000.0,38670000,1973.0,,558134.28,558134.28,subject,,
C14-02-0195,1,739500.0,739500,0.0,0,1915289.0,1915289,791402.0,791402,1952.0,,8700.0,8700.0,subject,,
C14-02-0198,1,1609978.0,1609978,0.0,0,2014794.0,2014794,1911848.0,1911848,2023.0,,335412.0,335412.0,subject,,
C14-03-0001,1,0.0,0,406415.0,406415,471965.0,471965,281757.0,281757,,,40641.48,40641.48,subject,,
C14-03-0002,1,0.0,0,2301035.0,2301035,154189.0,154189,2301035.0,2301035,,,27071.0,27071.0,subject,,
C14-03-0003,1,0.0,0,132308.0,132308,100073.0,100073,131250.0,131250,,,0.0,0.0,subject,,
C14-03-0005,1,130680.0,130680,0.0,0,1525476.0,1525476,317017.0,317017,1940.0,,26136.0,26136.0,subject,,
C14-03-0006,1,194060.0,194060,0.0,0,263980.0,263980,371595.0,371595,1954.0,,43124.4,43124.4,subject,,
C14-03-0008,1,1701156.0,1701156,0.0,0,1988301.0,1988301,10340084.0,10340084,1996.0,,133424.0,133424.0,subject,,
C14-03-0009,1,160040.0,160040,0.0,0,1711733.0,1711733,502864.0,502864,1962.0,,20005.0,20005.0,subject,,
C14-03-0011,1,0.0,0,2494246.0,2494246,100073.0,100073,1171200.0,1171200,,,49884.91,49884.91,subject,,
C14-03-0012,1,194060.0,194060,0.0,0,263980.0,263980,371595.0,371595,1954.0,,43124.4,43124.4,subject,,
C14-03-0015,1,44805163.0,44805163,0.0,0,1520174.0,1520174,48327901.0,48327901,1979.0,,527119.56,527119.56,subject,,
C14-03-0016,1,0.0,0,0.0,0,1649548.0,1649548,101909989.0,101909989,2019.0,,164090.52,164090.52,subject,,
C14-03-0017,1,44805163.0,44805163,0.0,0,1520174.0,1520174,48327901.0,48327901,1979.0,,527119.56,527119.56,subject,,
C14-03-0018,1,0.0,0,5008950.0,5008950,186685.0,186685,5008950.0,5008950,,,22262.0,22262.0,subject,,
C14-03-0019,1,373969.0,373969,0.0,0,1810337.0,1810337,547100.0,547100,1951.0,,0.0,0.0,subject,,
C14-03-0020,1,1170893.0,1170893,0.0,0,271850.0,271850,1207763.0,1207763,2004.0,,8363.52,8363.52,subject,,
C14-03-0022,1,1529850.0,1529850,0.0,0,1829103.0,1829103,5479720.0,5479720,1995.0,,61194.0,61194.0,subject,,
C14-03-0025,1,3543120.0,3543120,0.0,0,1810336.0,1810336,15769114.0,15769114,1981.0,,236208.0,236208.0,subject,,
C14-03-0026,1,0.0,0,1110790.0,1110790,261818.0,261818,952387.0,952387,,,107593.2,107593.2,subject,,
C14-03-0027,1,796276.0,796276,0.0,0,1783448.0,1783448,3164000.0,3164000,2003.0,,199069.0,199069.0,subject,,
C14-03-0030,1,549883.0,549883,0.0,0,262129.0,262129,1200000.0,1200000,1985.0,,144706.0,144706.0,subject,,
C14-03-0034,1,1184720.0,1184720,0.0,0,1464489.0,1464489,1556528.0,1556528,2000.0,,71368.7,71368.7,subject,,
C14-03-0036,1,3132400.0,3132400,0.0,0,1924673.0,1924673,83239768.0,83239768,1983.0,,1044133.2,1044133.2,subject,,
C14-03-0038,1,4693972.0,4693972,0.0,0,2020765.0,2020765,30282074.0,30282074,2000.0,,639244.0,639244.0,subject,,
C14-03-0039,1,2629282.0,2629282,0.0,0,264065.0,264065,3483347.0,3483347,1986.0,,1314640.8,1314640.8,subject,,
C14-03-0041,1,1216550.0,1216550,0.0,0,1954886.0,1954886,2471396.0,2471396,1972.0,,22019.0,22019.0,subject,,
C14-03-0042,1,739500.0,739500,0.0,0,1915289.0,1915289,778144.0,778144,1953.0,,8700.0,8700.0,subject,,
C14-03-0043,1,985044.0,985044,0.0,0,1966996.0,1966996,985044.0,985044,,,82087.0,82087.0,subject,,
C14-03-0044,1,124410.0,124410,0.0,0,1277139.0,1277139,369707.0,369707,1958.0,,22216.0,22216.0,subject,,
C14-03-0047,1,213836.0,213836,0.0,0,106084.0,106084,213836.0,213836,,,42767.21,42767.21,subject,,
C14-03-0049,1,4310250.0,4310250,0.0,0,188984.0,188984,4503139.0,4503139,1960.0,,28735.0,28735.0,subject,,
C14-03-0051,1,476625.0,476625,0.0,0,273806.0,273806,893711.0,893711,1964.0,,0.0,0.0,subject,,
C14-03-0052,1,0.0,0,35600.0,35600,176212.0,176212,35600.0,35600,,,1.78,1.78,subject,,
C14-03-0055,1,5115680.0,5115680,0.0,0,2036641.0,2036641,8300000.0,8300000,1999.0,,255784.0,255784.0,subject,,
C14-03-0056,1,432900.0,432900,0.0,0,1285793.0,1285793,635271.0,635271,1963.0,,14430.0,14430.0,subject,,
C14-03-0058,1,453600.0,453600,0.0,0,1952979.0,1952979,1715195.0,1715195,2007.0,,0.0,0.0,subject,,
C14-03-0060,1,8712344.0,8712344,0.0,0,1521865.0,1521865,95560000.0,95560000,1994.0,,706282.0,706282.0,subject,,
C14-03-0062,1,725000.0,725000,0.0,0,181095.0,181095,1493352.0,1493352,1920.0,,7250.0,7250.0,subject,,
C14-03-0065,1,450000.0,450000,0.0,0,1829139.0,1829139,1373463.0,1373463,1979.0,,22500.0,22500.0,subject,,
C14-03-0067,1,794527.0,794527,0.0,0,1264741.0,1264741,794527.0,794527,,,9598.0,9598.0,subject,,
C14-03-0069,1,1274689.0,1274689,0.0,0,473045.0,473045,4510000.0,4510000,1974.0,,98053.0,98053.0,subject,,
C14-03-0070,1,0.0,0,1442691.0,1442691,572038.0,572038,1522850.0,1522850,,,0.0,0.0,subject,,
C14-03-0073,1,696950.0,696950,0.0,0,1966996.0,1966996,696950.0,696950,,,55756.0,55756.0,subject,,
C14-03-0076,1,7390856.0,7390856,0.0,0,1940812.0,1940812,47750198.0,47750198,2024.0,,547470.79,547470.79,subject,,
C14-03-0081,1,1116860.0,1116860,0.0,0,325245.0,325245,1687179.0,1687179,1997.0,,55843.0,55843.0,subject,,
C14-03-0083,1,0.0,0,1936263.0,1936263,1941672.0,1941672,2137356.0,2137356,,,45782.0,45782.0,subject,,
C14-03-0085,1,787200.0,787200,0.0,0,1377730.0,1377730,1594025.0,1594025,1917.0,,7872.0,7872.0,subject,,
C14-03-0088,1,338350.0,338350,0.0,0,1865554.0,1865554,390000.0,390000,,,0.0,0.0,subject,,
C14-03-0091,1,648000.0,648000,0.0,0,1507926.0,1507926,648000.0,648000,,,43200.0,43200.0,subject,,
C14-03-0092,1,230000.0,230000,0.0,0,1507926.0,1507926,230000.0,230000,,,0.0,0.0,subject,,
C14-03-0093,1,145140.0,145140,0.0,0,1947140.0,1947140,497194.0,497194,1959.0,,9675.98,9675.98,subject,,
C14-03-0095,1,277908.0,277908,0.0,0,505914.0,505914,385216.0,385216,2003.0,,0.0,0.0,subject,,
C14-03-0096,1,254236.0,254236,0.0,0,1608346.0,1608346,452875.0,452875,2012.0,,0.0,0.0,subject,,
C14-03-0099,1,1068960.0,1068960,0.0,0,1597077.0,1597077,2848401.0,2848401,2008.0,,71264.0,71264.0,subject,,
C14-03-0100,1,0.0,0,3855420.0,3855420,1305194.0,1305194,3999845.0,3999845,,,62508.0,62508.0,subject,,
C14-03-0102,1,2869736.0,2869736,0.0,0,1684780.0,1684780,3089000.0,3089000,,,212573.0,212573.0,subject,,
C14-03-0103,1,121990.0,121990,0.0,0,242606.0,242606,730551.0,730551,1992.0,,0.0,0.0,subject,,
C14-03-0105.SH,1,396090.0,396090,0.0,0,1940290.0,1940290,396090.0,396090,,,7.335,7.335,subject,,
C14-03-0106,1,0.0,0,7406.0,7406,155226.0,155226,7406.0,7406,,,1.145,1.145,subject,,
C14-03-0108,1,0.0,0,54410.0,54410,177224.0,177224,54410.0,54410,,,5.441,5.441,subject,,
C14-03-0109,1,0.0,0,45000.0,45000,100067.0,100067,45000.0,45000,,,0.0,0.0,subject,,
C14-03-0112,1,471499.0,471499,0.0,0,1847947.0,1847947,730170.0,730170,1930.0,,0.0,0.0,subject,,
